# 700 Year El Niño/Southern Oscillation (ENSO) Niño3.4 Index Reconstruction 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://www.hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:14632
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/reconstructions/enso-li2013.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Climate Reconstructions
#--------------------
# Contribution_Date
#	Date: 2013-07-03
#--------------------
# Title
#	Study_Name: 700 Year El Niño/Southern Oscillation (ENSO) Niño3.4 Index Reconstruction
#--------------------
# Investigators
#       Investigators: Li, J.; Xie, S.-P.; Cook, E.R.; Morales, M.S.; Christie, D.A.; Johnson, N.C.; Chen, F.; D'Arrigo, R.; Fowler, A.M.; Gou, X.; Fang, K.
#--------------------
# Description_and_Notes
#	Description: An index of canonical El Niño/Southern Oscillation (ENSO) variability for the past seven centuries, derived from 2,222 tree-ring chronologies 
#       from Asia, New Zealand, and North and South America. The reconstruction targets the prior winter (November-January, NDJ) Niño3.4 index, and covers 1301-2005. 
#       SST anomalies (SSTAs) are relative to the mean of observed SSTs during 1971-2000.  
#
#--------------------
# Publication 
#       Authors: Jinbao Li, Shang-Ping Xie, Edward R. Cook, Mariano S. Morales, Duncan A. Christie, Nathaniel C. Johnson, Fahu Chen, Rosanne D'Arrigo, Anthony M. Fowler, Xiaohua Gou, and Keyan Fang
#       Published_Date_or_Year: 2013-07-02     
#       Published_Title: El Niño modulations over the past seven centuries
#       Journal_Name: Nature Climate Change
#       Volume: 
#       Edition: Published online 02 July 2013
#       Issue: 
#       Pages: 
#       DOI: 10.1038/nclimate1936
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: Predicting how the El Niño/Southern Oscillation (ENSO) will change with global warming is of enormous importance to society. ENSO exhibits considerable natural variability at interdecadal-centennial timescales. Instrumental records are too short to determine whether ENSO has changed and existing reconstructions are often developed without adequate tropical records. Here we present a seven-century-long ENSO reconstruction based on 2,222 tree-ring chronologies from both the tropics and mid-latitudes in both hemispheres. The inclusion of tropical records enables us to achieve unprecedented accuracy, as attested by high correlations with equatorial Pacific corals and coherent modulation of global teleconnections that are consistent with an independent Northern Hemisphere temperature reconstruction. Our data indicate that ENSO activity in the late twentieth century was anomalously high over the past seven centuries, suggestive of a response to continuing global warming. Climate models disagree on the ENSO response to global warming, suggesting that many models underestimate the sensitivity to radiative perturbations. Illustrating the radiative effect, our reconstruction reveals a robust ENSO response to large tropical eruptions, with anomalous cooling in the east-central tropical Pacific in the year of eruption, followed by anomalous warming one year after. Our observations provide crucial constraints for improving climate models and their future projections.
#------------------
# Publication 
#       Authors: Jinbao Li, Shang-Ping Xie, Edward R. Cook, Gang Huang, Rosanne D'Arrigo, Fei Liu, Jian Ma, and Xiao-Tong Zheng
#       Published_Date_or_Year: 2011-05-06     
#       Published_Title: Interdecadal modulation of El Niño amplitude during the past millennium 
#       Journal_Name: Nature Climate Change
#       Volume: 1
#       Edition: 
#       Issue: 2
#       Pages: 114-118
#       DOI: 10.1038/nclimate1086
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: The El Niño/Southern Oscillation (ENSO) is the dominant mode of interannual climate variability on Earth, alternating between anomalously warm (El Niño) and cold (La Niña) conditions in the tropical Pacific at intervals of 2-8 years. The amplitude of ENSO variability affects the occurrence and predictability of climate extremes around the world, but our ability to detect and predict changes in ENSO amplitude is limited by the fact that the instrumental record is too short to characterize its natural variability. Here we use the North American Drought Atlas - a database of drought reconstructions based on tree-ring records - to produce a continuous, annually resolved record of ENSO variability over the past 1,100 years. Our record is in broad agreement with independent, ENSO-sensitive proxy records in the Pacific and surrounding regions. Together, these records indicate that ENSO amplitude exhibits a quasi-regular cycle of 50-90 years that is closely coupled to the tropical Pacific mean state. Anomalously warm conditions in the eastern Pacific are associated with enhanced ENSO variability, consistent with model simulations. The quasi-periodic ENSO amplitude modulation reported here offers a key observational constraint for improving models and their prediction of ENSO. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: National Basic Research Program of China
#       Grant: 2012CB955600
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Japan Agency for Marine-Earth Science and Technology
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: FONDECYT
#       Grant: 1120965
#------------------
# Funding_Agency 
#       Funding_Agency_Name: CONICYT/FONDAP
#       Grant: 15110009
#------------------
# Funding_Agency 
#       Funding_Agency_Name: CONICET and IAI
#       Grant: CRN2047
#------------------
# Site_Information 
#       Site_Name: Nino3.4
#       Location: Ocean>Pacific Ocean>Eastern Pacific Ocean
#	Country:  
#	Northernmost_Latitude: 5.0
# 	Southernmost_Latitude: -5.0
# 	Easternmost_Longitude: -120.0
# 	Westernmost_Longitude: -170.0
# 	Elevation: 0 m  
#------------------
# Data_Collection   
#	Collection_Name: Li2013Nino3.4
#	Earliest_Year: 1301
#	Most_Recent_Year: 2005
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
# 
#
#
# 	
#----------------	
# Variables 
#
# Data variables follow (have no #)
# Data line variables format:  Variables one per line, shortname-tab- 9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data
## age_AD	age, , , AD, , , , ,N
## sst.anom	Sea Surface Temperature (SST) anomaly, , , deg C, annual, , vs. 1971-2000 mean, ,N 
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
age_AD	sst.anom
1696	-0.894
1697	-0.808
1698	0.304
1699	0.077
1700	-0.047
1701	0.275
1702	0.104
1703	0.329
1704	-1.503
1705	-1.172
1706	-0.528
1707	-0.954
1708	0.081
1709	0.09
1710	-0.298
1711	-0.1
1712	0.118
1713	-0.716
1714	-0.382
1715	-0.755
1716	-1.909
1717	-1.118
1718	0.217
1719	0.558
1720	1.125
1721	0.299
1722	-0.309
1723	0.374
1724	-0.727
1725	-2.273
1726	-1.544
1727	0.042
1728	-1.283
1729	0.026
1730	-1.018
1731	-1.377
1732	0.094
1733	-1.377
1734	0.072
1735	1.745
1736	0.628
1737	0.302
1738	0.81
1739	-0.602
1740	-0.219
1741	-0.922
1742	-2.962
1743	-1.354
1744	-0.547
1745	0.945
1746	0.478
1747	2.191
1748	0.018
1749	-0.163
1750	-1.269
1751	0.352
1752	-1.383
1753	-0.712
1754	-0.726
1755	-1.345
1756	-0.125
1757	-0.8
1758	-0.556
1759	1.613
1760	-0.602
1761	0.114
1762	0.138
1763	-0.74
1764	0.97
1765	-0.51
1766	0.675
1767	-0.466
1768	-0.525
1769	0.75
1770	0.767
1771	1.188
1772	-0.402
1773	-0.255
1774	0.244
1775	-1.972
1776	-0.829
1777	-0.065
1778	-1.12
1779	-0.425
1780	-0.548
1781	-0.781
1782	-0.627
1783	1.573
1784	-0.808
1785	-1.788
1786	-1.723
1787	-0.553
1788	-0.44
1789	-0.613
1790	-2.271
1791	0.197
1792	1.395
1793	0.652
1794	0.014
1795	0.069
1796	-0.161
1797	-0.959
1798	-0.952
1799	0.323
1800	1.052
1801	-1.466
1802	-2.062
1803	-0.074
1804	1.906
1805	-0.847
1806	-2.394
1807	-0.904
1808	-1.16
1809	-1.036
1810	-2.136
1811	-0.117
1812	0.025
1813	-0.055
1814	0.827
1815	-1.061
1816	0.349
1817	0.273
1818	-0.383
1819	-0.58
1820	-1.169
1821	0.154
1822	0.439
1823	0.285
1824	0.673
1825	1.297
1826	-0.117
1827	-0.346
1828	0.716
1829	-0.824
1830	-1.15
1831	-1.517
1832	-0.168
1833	0.526
1834	0.722
1835	-0.82
1836	-0.785
1837	0.009
1838	0.238
1839	0.658
1840	0.813
1841	0.385
1842	-0.155
1843	0.618
1844	0.595
1845	0.538
1846	0.775
1847	-0.912
1848	-0.439
1849	-0.327
1850	-0.318
1851	0.001
1852	-0.152
1853	0.415
1854	0.183
1855	-0.913
1856	0.568
1857	-0.735
1858	-0.625
1859	-0.143
1860	-0.135
1861	-1.4
1862	-2.104
1863	-1.064
1864	-1.473
1865	0.454
1866	0.46
1867	0.09
1868	-0.516
1869	2.413
1870	-0.07
1871	-2.095
1872	-0.792
1873	-0.789
1874	-0.439
1875	-1.087
1876	-0.078
1877	-0.453
1878	2.504
1879	-0.769
1880	-1.809
1881	-1.042
1882	-0.503
1883	-0.646
1884	-0.388
1885	0.191
1886	1.005
1887	-0.896
1888	0.109
1889	1.872
1890	-0.611
1891	-1.212
1892	-0.353
1893	-2.193
1894	-1.192
1895	-1.174
1896	0.024
1897	1.288
1898	-0.05
1899	-1.838
1900	0.152
1901	0.376
1902	-1.401
1903	0.689
1904	-0.549
1905	0.725
1906	0.757
1907	-0.269
1908	0.426
1909	-1.464
1910	-0.787
1911	-1.628
1912	0.353
1913	-0.149
1914	1.646
1915	0.904
1916	-0.907
1917	-3.724
1918	-2.315
1919	1.305
1920	1.855
1921	0.562
1922	-0.656
1923	-0.281
1924	0.107
1925	-1.416
1926	1.021
1927	-0.268
1928	-1.062
1929	-1.541
1930	0.041
1931	1.954
1932	-0.198
1933	-0.873
1934	-1.257
1935	-0.042
1936	-0.296
1937	0.18
1938	-0.357
1939	-1.244
1940	-1.207
1941	0.633
1942	-0.136
1943	-1.579
1944	-1.632
1945	0.314
1946	-0.672
1947	0.122
1948	-0.584
1949	-0.687
1950	-0.51
1951	-1.265
1952	1.027
1953	-1.263
1954	-1.202
1955	-0.755
1956	-1.75
1957	-1.403
1958	1.441
1959	0.454
1960	-0.516
1961	-1.045
1962	-1.159
1963	-1.765
1964	1.472
1965	-1.609
1966	0.422
1967	-1.018
1968	-0.912
1969	0.528
1970	-0.177
1971	-2.883
1972	-1.19
1973	1.629
1974	-1.55
1975	-0.173
1976	-1.676
1977	0.121
1978	0.72
1979	1.22
1980	0.233
1981	0.81
1982	-0.2
1983	1.367
1984	-0.469
1985	-0.716
1986	-0.467
1987	1.768
1988	1.622
1989	-0.987
1990	-1.024
1991	0.071
1992	2.361
1993	2.296
1994	0.482
1995	-1.202
1996	-1.373
1997	-0.957
1998	1.623
1999	-0.475
2000	-0.982
2001	-1.011
2002	0.546
2003	1.782
2004	0.61
2005	0.564
