time,NADA_PC1,NADA_PC2,MADA_PC1,MADA_PC2,Kauri,SAAltiplano
1051,-0.20362254977226257,0.4927138090133667,,,,
1052,-1.552407145500183,1.6116290092468262,,,,
1053,-0.6357920169830322,1.4785178899765015,,,,
1054,-0.9696192145347595,-0.3362092077732086,,,,
1055,0.7319751977920532,2.3509280681610107,,,,
1056,0.016698993742465973,1.5433348417282104,,,,
1057,-0.5579259395599365,-0.5001668334007263,,,,
1058,0.4494485557079315,0.6265314817428589,,,,
1059,0.5079473257064819,1.8389086723327637,,,,
1060,-1.0599794387817383,1.3679008483886719,,,,
1061,-1.126711368560791,0.11244203895330429,,,,
1062,0.9608173370361328,0.5371754765510559,,,,
1063,-0.7435787320137024,-0.24633368849754333,,,,
1064,-1.2949806451797485,-1.116994023323059,,,,
1065,-1.9576390981674194,0.785689115524292,,,,
1066,-0.8070359826087952,0.4755508005619049,,,,
1067,1.8692982196807861,0.3244091868400574,,,,
1068,1.446861743927002,0.1377982497215271,,,,
1069,0.5743442177772522,1.0283020734786987,,,,
1070,-0.05660223215818405,1.299214482307434,,,,
1071,0.017675364390015602,-0.25281116366386414,,,,
1072,-0.4055933952331543,1.272387981414795,,,,
1073,0.12068093568086624,-0.21403899788856506,,,,
1074,0.34003064036369324,0.3407968580722809,,,,
1075,0.2584069073200226,0.5879153609275818,,,,
1076,-0.9329551458358765,0.20537661015987396,,,,
1077,-0.8196344971656799,0.9457597136497498,,,,
1078,-0.6459778547286987,-0.3776041269302368,,,,
1079,-1.4598900079727173,-1.0461329221725464,,,,
1080,-0.8915276527404785,-0.2275364249944687,,,,
1081,0.49222061038017273,0.2142486572265625,,,,
1082,-1.1280956268310547,0.9196586608886719,,,,
1083,0.531955897808075,-0.13742774724960327,,,,
1084,-0.7949962615966797,-0.6880165934562683,,,,
1085,0.5314003825187683,-0.31553563475608826,,,,
1086,0.35393020510673523,-0.07980597764253616,,,,
1087,-0.9885292649269104,-0.38682132959365845,,,,
1088,-1.040960669517517,-0.18498362600803375,,,,
1089,-0.6028938889503479,-0.6915513873100281,,,,
1090,2.3441591262817383,-0.4877091646194458,,,,
1091,1.210339069366455,-2.7013728618621826,,,,
1092,-0.01870221085846424,-0.7358104586601257,,,,
1093,0.8943209648132324,-0.35663697123527527,,,,
1094,0.19506271183490753,-1.305212140083313,,,,
1095,-0.10050554573535919,1.1910793781280518,,,,
1096,-0.5380425453186035,0.7466678619384766,,,,
1097,0.6528822779655457,-0.6736742854118347,,,,
1098,1.044054388999939,0.3077467083930969,,,,
1099,0.9751529097557068,-2.237942934036255,,,,
1100,-0.13697640597820282,-1.5490614175796509,,,,
1101,0.2977138161659241,-0.5307935476303101,,,,
1102,-0.5435304641723633,0.30349162220954895,,,,
1103,-0.19544094800949097,0.1341627538204193,,,,
1104,0.25008901953697205,-0.5741499066352844,,,,
1105,-0.11051464825868607,-2.419916868209839,,,,
1106,-0.4025867283344269,-1.1652791500091553,,,,
1107,0.04002492502331734,-0.6202930212020874,,,,
1108,0.9154870510101318,-0.9071208834648132,,,,
1109,-0.4419003129005432,-0.2919628918170929,,,,
1110,-0.6630458235740662,-0.5150119662284851,,,,
1111,-0.0814858078956604,-1.3729300498962402,,,,
1112,-0.43109843134880066,-0.5324366092681885,,,,
1113,-0.16074229776859283,-1.766229510307312,,,,
1114,-0.09594997018575668,0.3401567041873932,,,,
1115,0.3531564772129059,2.144615888595581,,,,
1116,-1.4015496969223022,-0.8396239876747131,,,,
1117,-1.2445100545883179,-0.17225264012813568,,,,
1118,-0.9457995891571045,-0.019256234169006348,,,,
1119,-0.4968816339969635,-1.0434976816177368,,,,
1120,-0.4793719947338104,-0.2376725971698761,,,,
1121,0.9740991592407227,-0.47376707196235657,,,,
1122,-1.4095643758773804,-0.7081184983253479,,,,
1123,0.4979681670665741,1.6303421258926392,,,,
1124,-0.10866029560565948,0.48417770862579346,,,,
1125,-0.10095883160829544,-0.6658604741096497,,,,
1126,2.2156009674072266,1.6003445386886597,,,,
1127,0.42111727595329285,-0.7322587966918945,,,,
1128,-0.9861793518066406,-1.4817830324172974,,,,
1129,-0.8996208906173706,-0.2874355912208557,,,,
1130,1.3315355777740479,1.215809941291809,,,,
1131,1.3844650983810425,-0.09828095883131027,,,,
1132,1.1355539560317993,0.2940033972263336,,,,
1133,1.1084320545196533,0.036388084292411804,,,,
1134,1.4468730688095093,-1.312312126159668,,,,
1135,1.301655888557434,0.7002382278442383,,,,
1136,-0.351777046918869,-0.2470370978116989,,,,
1137,0.2967439293861389,-0.8055589199066162,,,,
1138,0.8071410655975342,-1.7043871879577637,,,,
1139,-0.553466260433197,-0.3683936893939972,,,,
1140,1.100164532661438,1.1126289367675781,,,,
1141,-0.6521940231323242,0.7091513276100159,,,,
1142,-0.5045586824417114,-0.8887937664985657,,,,
1143,0.2768505811691284,-0.7885928153991699,,,,
1144,-0.11108464747667313,-0.35249030590057373,,,,
1145,0.2211506962776184,2.094299554824829,,,,
1146,2.1966593265533447,0.5124799013137817,,,,
1147,1.2031668424606323,-0.9816797971725464,,,,
1148,1.9268606901168823,0.9052356481552124,,,,
1149,0.8079276084899902,-1.060370683670044,,,,
1150,2.6241047382354736,-0.1529790759086609,,,,
1151,1.7240588665008545,-0.34372973442077637,,,,
1152,-0.6751669049263,0.03698252886533737,,,,
1153,0.33309242129325867,0.04192239046096802,,,,
1154,0.8338004946708679,0.13555938005447388,,,,
1155,-0.043802160769701004,1.5302597284317017,,,,
1156,1.4932997226715088,0.23805080354213715,,,,
1157,0.7280747294425964,-0.07984891533851624,,,,
1158,1.92047119140625,0.27242374420166016,,,,
1159,-0.5447381734848022,1.5042539834976196,,,,
1160,-1.021467685699463,0.32783862948417664,,,,
1161,0.7416835427284241,0.6509940028190613,,,,
1162,-1.0991415977478027,1.007411241531372,,,,
1163,-1.2830049991607666,0.045143261551856995,,,,
1164,0.13958466053009033,1.5043779611587524,,,,
1165,-0.8766361474990845,0.20100368559360504,,,,
1166,0.5428791642189026,-0.9691107869148254,,,,
1167,-0.5642541646957397,-0.7437695264816284,,,,
1168,0.5768356919288635,0.6073842644691467,,,,
1169,0.9418239593505859,-1.1928788423538208,,,,
1170,0.570548415184021,1.8677265644073486,,,,
1171,-1.1199374198913574,0.7747513055801392,,,,
1172,-0.5274908542633057,-0.0720861554145813,,,,
1173,-1.1086633205413818,0.673891544342041,,,,
1174,1.073540210723877,1.0754246711730957,,,,
1175,0.5589718818664551,-0.34558385610580444,,,,
1176,0.7886512875556946,0.6103100180625916,,,,
1177,1.3170149326324463,-0.3490087687969208,,,,
1178,-0.49208611249923706,-0.6343069076538086,,,,
1179,0.3128354847431183,0.2573414146900177,,,,
1180,-0.5587344169616699,0.5510959029197693,,,,
1181,-0.9603695869445801,-0.7404171228408813,,,,
1182,0.866484522819519,-1.5726220607757568,,,,
1183,0.7526333928108215,1.929205060005188,,,,
1184,-1.5640193223953247,-0.07099395245313644,,,,
1185,0.02175259403884411,-0.13680824637413025,,,,
1186,1.575149416923523,-1.0940406322479248,,,,
1187,0.5399342179298401,-0.12027105689048767,,,,
1188,-0.17590512335300446,-1.3417270183563232,,,,
1189,0.4837242662906647,0.1334463357925415,,,,
1190,-0.671712338924408,0.28358134627342224,,,,
1191,-0.3690376579761505,1.054439663887024,,,,
1192,-0.1284114271402359,-1.1805598735809326,,,,
1193,0.006702517159283161,0.11892449855804443,,,,
1194,0.1203366294503212,1.0287539958953857,,,,
1195,-1.7461656332015991,-1.5360723733901978,,,,
1196,-0.47490084171295166,0.3900808095932007,,,,
1197,-1.700133204460144,-0.4117667078971863,,,,
1198,0.3726014494895935,0.5739310383796692,,,,
1199,0.9016510844230652,-0.010312465950846672,,,,
1200,-1.213850736618042,-0.37894564867019653,,,,
1201,-1.0946015119552612,0.5090792775154114,,,,
1202,-0.7693787813186646,-1.132214069366455,,,,
1203,-0.9677703380584717,-0.2942798435688019,,,,
1204,-0.5339211225509644,-0.8530594110488892,,,,
1205,0.0015336725628003478,-0.9250533580780029,,,,
1206,0.4287620186805725,0.3595793843269348,,,,
1207,0.12575353682041168,0.45276838541030884,,,,
1208,0.24349746108055115,-0.5705460906028748,,,,
1209,-1.518687129020691,-0.6625669598579407,,,,
1210,-0.5625388622283936,1.3655622005462646,,,,
1211,-0.9112237691879272,0.27763131260871887,,,,
1212,-0.3345450162887573,-0.31900376081466675,,,,
1213,0.4864165484905243,1.4473752975463867,,,,
1214,0.3220118284225464,-1.5401362180709839,,,,
1215,1.124122977256775,-1.6937059164047241,,,,
1216,0.9992392659187317,-1.9020042419433594,,,,
1217,2.4947028160095215,0.42580661177635193,,,,
1218,1.528355360031128,-0.24590051174163818,,,,
1219,-1.2223320007324219,-0.652793288230896,,,,
1220,-0.5999521613121033,-0.6655837297439575,,,,
1221,0.1538659930229187,-1.1091419458389282,,,,
1222,-0.23926129937171936,0.6096274256706238,,,,
1223,0.025178324431180954,0.23125559091567993,,,,
1224,0.2954642176628113,-1.1815975904464722,,,,
1225,0.3671446740627289,-0.7495625615119934,,,,
1226,-0.7337649464607239,-0.5049912929534912,,,,
1227,2.2095258235931396,-0.1517055183649063,,,,
1228,-1.1255353689193726,-0.06031506881117821,,,,
1229,-1.0238494873046875,0.2786063551902771,,,,
1230,0.46903374791145325,0.052994728088378906,,,,
1231,-0.29269328713417053,0.883040189743042,,,,
1232,-0.26782843470573425,0.40983274579048157,,,,
1233,1.6363279819488525,0.23478880524635315,,,,
1234,1.7592781782150269,0.5908786654472351,,,,
1235,-0.1694212704896927,0.8233595490455627,,,,
1236,1.6393849849700928,0.881524384021759,,,,
1237,0.5466666221618652,1.9741212129592896,,,,
1238,-1.157395601272583,1.1552352905273438,,,,
1239,-0.7110285758972168,0.9614773988723755,,,,
1240,0.5952119827270508,-1.3147963285446167,,,,
1241,-0.9835197329521179,-0.685904860496521,,,,
1242,-0.44994789361953735,-0.14457792043685913,,,,
1243,-0.20282547175884247,-0.23224928975105286,,,,
1244,-0.27570396661758423,0.7246183753013611,,,,
1245,0.05753534287214279,1.2211413383483887,,,,
1246,0.8272895216941833,-0.8571257591247559,,,,
1247,0.7026374936103821,-0.7755622863769531,,,,
1248,-0.4970080554485321,-0.127833753824234,,,,
1249,-1.3284274339675903,0.1773611158132553,,,,
1250,0.508311927318573,1.1011340618133545,,,,
1251,2.252718687057495,-0.820410430431366,,,,
1252,0.8510386943817139,-1.4051103591918945,,,,
1253,0.1551242470741272,0.33456069231033325,,,,
1254,2.1341025829315186,-0.5275818705558777,,,,
1255,0.0318320207297802,0.1092144325375557,,,,
1256,0.2639397978782654,0.02584785223007202,,,,
1257,0.07425854355096817,0.8995203971862793,,,,
1258,2.2644243240356445,0.6220358610153198,,,,
1259,-1.3223310708999634,-0.7815670967102051,,,,
1260,-0.5041326284408569,0.2967757284641266,,,,
1261,0.08775361627340317,0.05497779697179794,,,,
1262,-0.26863983273506165,-0.6706686019897461,,,,
1263,1.0221905708312988,0.22693240642547607,,,,
1264,0.6207855939865112,1.2568016052246094,,,,
1265,-0.7645077109336853,-0.00547652505338192,,,,
1266,-0.4875199794769287,-0.7659777402877808,,,,
1267,-0.9077465534210205,0.22536225616931915,,,,
1268,-1.3809607028961182,0.9692856669425964,,,,
1269,-0.6768534183502197,0.11881975829601288,,,,
1270,0.14497493207454681,-0.6970292329788208,,,,
1271,-0.21662984788417816,1.0531424283981323,,,,
1272,-0.017001070082187653,0.8343386054039001,,,,
1273,1.1788240671157837,0.5456683039665222,,,,
1274,1.031313180923462,-0.037210311740636826,,,,
1275,-1.0167056322097778,1.2951277494430542,,,,
1276,1.512411117553711,-0.7296383380889893,,,,
1277,0.3927600681781769,-0.9943580627441406,,,,
1278,1.6785050630569458,0.49642452597618103,,,,
1279,0.8976238369941711,1.5199207067489624,,,,
1280,1.162275791168213,-1.2068778276443481,,,,
1281,0.6523611545562744,-0.6615802645683289,,,,
1282,-0.1181962788105011,-1.0634866952896118,,,,
1283,0.6115561723709106,-0.34496963024139404,,,,
1284,0.40619179606437683,-0.513512134552002,,,,
1285,0.7549947500228882,0.26280421018600464,,,,
1286,0.7527994513511658,-0.9684464335441589,,,,
1287,0.017553474754095078,-1.3197001218795776,,,,
1288,1.4580386877059937,-1.0759297609329224,,,,
1289,0.13423262536525726,-0.32574260234832764,,,,
1290,-1.3501421213150024,0.4340827465057373,,,,1.088
1291,-0.09975112229585648,-2.2022545337677,,,,1.685
1292,0.7490957379341125,0.8452088236808777,,,,0.783
1293,-0.6784916520118713,-0.6302857995033264,,,,0.984
1294,0.22800315916538239,-1.184805989265442,,,,0.929
1295,0.7298809885978699,-1.1407344341278076,,,,1.275
1296,0.9166538119316101,0.8372151851654053,,,,0.693
1297,0.5773661732673645,0.25606366991996765,,,,1.086
1298,-1.9678899049758911,-0.40070998668670654,,,,1.322
1299,-0.544013261795044,0.5704087018966675,,,,0.884
1300,-0.11180949211120605,0.3961830735206604,-0.960935652256012,0.159367635846138,,1.107
1301,-1.1364303827285767,0.9202879071235657,0.3690321743488312,0.24177780747413635,,1.186
1302,-1.1911134719848633,0.005303489044308662,0.4817928075790405,1.0428926944732666,,0.977
1303,-0.6578063368797302,-1.07663094997406,0.2508257329463959,-0.413791686296463,,1.312
1304,0.43288668990135193,1.0247738361358643,-0.04218621924519539,0.551306962966919,,1.096
1305,-1.2448358535766602,-0.4809696078300476,-1.5400201082229614,0.9726052284240723,,0.889
1306,-0.44178828597068787,0.6146026253700256,0.9419834017753601,0.11758240312337875,,1.174
1307,1.1992943286895752,0.531883180141449,2.138267993927002,-1.675087332725525,,0.919
1308,0.31258073449134827,-1.520796537399292,-0.60001540184021,0.2289958894252777,,0.699
1309,-0.7609851956367493,0.9231709837913513,-0.38388413190841675,1.2664366960525513,,1.111
1310,-1.606626033782959,0.157271608710289,-2.8241095542907715,-0.05222837254405022,,1.543
1311,-1.4775454998016357,-0.1524696797132492,-0.5877933502197266,0.3246282935142517,,0.796
1312,-1.0108884572982788,0.23956932127475739,0.6789937615394592,0.774707019329071,,0.703
1313,-2.1445374488830566,1.4810009002685547,-0.34908777475357056,2.282076120376587,,1.15
1314,-2.2609546184539795,-0.2547370493412018,2.3738412857055664,-0.5802003741264343,,0.95
1315,0.35394805669784546,-0.2154989242553711,0.36385679244995117,-1.1715458631515503,,0.822
1316,2.425647497177124,-0.13668394088745117,-1.0836175680160522,-1.732656717300415,,0.733
1317,0.22627755999565125,0.9411367774009705,-1.402475118637085,1.0204559564590454,,0.668
1318,-0.8681172728538513,-0.3294331431388855,-1.6496611833572388,0.5408976078033447,,0.773
1319,-0.3563198745250702,0.5679411292076111,1.0631828308105469,-1.213463544845581,,1.008
1320,-0.5631186962127686,0.8089913725852966,1.2854068279266357,0.8780628442764282,,1.054
1321,-1.5357633829116821,-0.47813645005226135,0.7562704086303711,-1.0669991970062256,,1.151
1322,-0.5166551470756531,-1.575101375579834,0.9575777053833008,-0.667436957359314,,0.986
1323,0.33172333240509033,-0.28433144092559814,-1.0553772449493408,-0.12274225056171417,,0.919
1324,1.0052490234375,1.1289546489715576,-1.2219008207321167,-1.2444326877593994,,0.784
1325,-0.8307199478149414,0.07966223359107971,-1.3390610218048096,0.9117871522903442,,0.761
1326,-1.2498654127120972,-0.4332771897315979,-1.0225497484207153,0.8083592057228088,,1.03
1327,-0.6020449995994568,-2.04628849029541,0.9185956120491028,0.9364832043647766,,1.156
1328,0.6907687187194824,0.21021123230457306,0.5319966673851013,0.31341254711151123,,1.063
1329,0.32650884985923767,-0.25379714369773865,1.084756851196289,1.0611920356750488,,1.082
1330,-1.58214271068573,-0.48077547550201416,1.6488399505615234,-0.29515424370765686,,0.836
1331,-1.6408385038375854,-0.6957457065582275,0.22290447354316711,-0.258525013923645,,1.041
1332,-1.8249034881591797,-0.43656638264656067,-0.6362671256065369,-0.3746087849140167,,1.092
1333,-2.116213083267212,-0.12611804902553558,-0.16359339654445648,-1.0985000133514404,,1.045
1334,-1.182372808456421,0.5646217465400696,-0.02462020516395569,-1.4065041542053223,,1.07
1335,0.773625373840332,0.9273034334182739,1.838178277015686,-2.555497169494629,,1.01
1336,0.21851488947868347,-0.20075899362564087,-1.211398959159851,-0.5632417798042297,,0.708
1337,-1.0276434421539307,-0.8155620098114014,1.1158698797225952,-0.4765198230743408,,1.136
1338,1.039441466331482,-1.0147236585617065,1.5973801612854004,0.8614053130149841,,0.971
1339,-0.1147707924246788,-0.7332149744033813,-0.27968940138816833,0.0030979514122009277,,0.931
1340,0.5588719248771667,0.6473909616470337,-0.022687047719955444,0.2168359011411667,,0.564
1341,-0.03499343618750572,-0.8988791704177856,0.5845261812210083,1.770027995109558,,1.174
1342,0.16102920472621918,-0.557786226272583,0.34560778737068176,1.2260991334915161,,1.269
1343,-0.3103971481323242,-0.3986034095287323,-1.0019117593765259,-0.4239547848701477,,0.917
1344,-0.23557831346988678,0.6014105081558228,-1.3763453960418701,0.7540712356567383,,0.868
1345,-0.5089272260665894,-0.08489625155925751,1.5503132343292236,1.0758347511291504,,0.628
1346,-0.6612177491188049,-0.31833937764167786,1.1862750053405762,1.5669519901275635,,0.921
1347,1.2396001815795898,-1.2754877805709839,1.8265310525894165,0.07582397013902664,,1.152
1348,0.9691905975341797,-0.2926481068134308,-1.156175971031189,0.09939688444137573,,1.288
1349,0.057873982936143875,-0.8849698305130005,-0.7218037843704224,0.06090166047215462,,0.959
1350,1.3534742593765259,-0.14063480496406555,0.7016564011573792,0.9043651223182678,,0.608
1351,0.6852996349334717,1.1257132291793823,0.06771785765886307,0.1369372308254242,,1.066
1352,0.9896422028541565,0.4977238178253174,0.9231752157211304,0.3297562301158905,,1.042
1353,-1.185928225517273,0.6300287842750549,0.14164136350154877,0.9531539678573608,,0.826
1354,-0.9279721975326538,0.5364368557929993,0.7531169056892395,0.08339738845825195,,0.942
1355,0.7261055707931519,-0.1437467485666275,0.8210153579711914,0.23403674364089966,,0.772
1356,-1.257982850074768,0.5134729146957397,-0.7111237645149231,0.8195045590400696,,1.059
1357,-1.2220256328582764,-0.046909935772418976,0.25700464844703674,0.29136529564857483,,1.107
1358,-0.7203910946846008,1.9187902212142944,0.5848804116249084,0.795486569404602,,1.064
1359,-1.2440265417099,-0.5476228594779968,0.6822347044944763,0.24372299015522003,,0.72
1360,1.8056228160858154,-0.42524954676628113,-0.0013437180314213037,0.9792795777320862,,0.835
1361,1.2375068664550781,0.9551727175712585,1.22487211227417,0.5911353826522827,,1.197
1362,0.7993085384368896,0.026577364653348923,1.533272624015808,0.421852707862854,,0.778
1363,0.8488728404045105,-1.4342186450958252,0.5618630051612854,2.473459243774414,,0.933
1364,0.8073983192443848,0.11407283693552017,0.7412317395210266,0.03995378315448761,,1.03
1365,0.5648487210273743,0.7229198217391968,1.056729793548584,0.36110424995422363,,0.827
1366,-0.6689972877502441,0.008076103404164314,1.3998486995697021,-0.4989044666290283,,0.961
1367,0.21429216861724854,-1.0742508172988892,0.46584615111351013,1.3161158561706543,,0.992
1368,-1.5349316596984863,0.49641120433807373,1.6117218732833862,-1.2910902500152588,,1.179
1369,1.1930537223815918,0.9633454084396362,0.2510842978954315,-0.3892294764518738,,0.988
1370,-0.6308541297912598,0.0016775159165263176,-0.609802782535553,-1.1953363418579102,,0.809
1371,0.06286951899528503,0.13074801862239838,-0.26906850934028625,-0.7758235931396484,,0.802
1372,-0.891827404499054,0.6085631251335144,-0.43395736813545227,-0.7680544257164001,,0.59
1373,-0.5985561609268188,-0.32457295060157776,-0.39446908235549927,1.768691062927246,,0.842
1374,-0.8654733896255493,-0.23863673210144043,0.6947106719017029,-0.8224210143089294,,1.515
1375,0.8129110932350159,-0.06945320218801498,-0.8523462414741516,-1.6111031770706177,,0.637
1376,0.7663034796714783,-1.9726476669311523,0.14921660721302032,-1.2664029598236084,,1.277
1377,0.6195510625839233,0.6526488065719604,0.0002173766406485811,-0.010269630700349808,,1.037
1378,-0.5161253213882446,-0.4113457500934601,-0.07418043166399002,-0.7903974056243896,,0.867
1379,0.9613713026046753,0.9589206576347351,-0.9119786620140076,0.04574279114603996,,1.041
1380,-0.8836185932159424,0.5891071557998657,0.24874302744865417,1.0647013187408447,,0.914
1381,0.1295650750398636,0.25103917717933655,1.7596185207366943,-0.960162878036499,,1.259
1382,0.8916301727294922,0.6369902491569519,-0.9504697918891907,-1.6511541604995728,,0.879
1383,-1.0606493949890137,0.2173694223165512,-1.6114791631698608,0.578287661075592,,0.863
1384,0.2096748799085617,-0.28967002034187317,1.2958954572677612,0.8923252820968628,,0.942
1385,-0.6355187296867371,-0.6619960069656372,2.213526725769043,0.457553505897522,,1.012
1386,-0.6776241660118103,0.434983491897583,0.4092619717121124,-0.7292376160621643,,0.898
1387,0.11033237725496292,-0.7926562428474426,0.6425110101699829,-0.4596899151802063,,0.744
1388,0.48512211441993713,0.5528320670127869,0.05879807844758034,-0.35587212443351746,,1.007
1389,0.9397551417350769,0.14736387133598328,-1.5523324012756348,-0.9225071668624878,,0.856
1390,1.6122437715530396,0.554739236831665,-2.1940088272094727,0.03202887997031212,,0.806
1391,0.24149060249328613,0.020034467801451683,-0.9565032720565796,0.42670518159866333,,0.893
1392,-0.3245692253112793,0.8609626889228821,0.6871875524520874,0.2032637596130371,,0.955
1393,0.465652734041214,0.5901950001716614,1.1684893369674683,0.23338252305984497,,1.256
1394,-0.5733599066734314,0.04620756208896637,0.647529125213623,-0.9474526643753052,,1.307
1395,-0.3868538439273834,0.7024344801902771,-0.36334964632987976,-0.8731560111045837,,0.92
1396,-0.1980522871017456,0.4052533805370331,-0.4247618615627289,0.11486902832984924,,0.795
1397,1.4229637384414673,0.3461042046546936,0.6805994510650635,-1.1917545795440674,,0.851
1398,0.6644760370254517,0.278350830078125,-0.5006334185600281,-0.7129465341567993,,0.967
1399,2.090851068496704,0.5131590962409973,-1.5762202739715576,-0.05388106778264046,,0.706
1400,0.44373026490211487,-0.27554646134376526,0.026654472574591637,0.14770002663135529,,0.711
1401,0.016637858003377914,-0.8421539664268494,-0.15855993330478668,1.1475002765655518,,1.091
1402,0.06430109590291977,0.4608748257160187,-0.011912140063941479,1.0538841485977173,,1.084
1403,0.2441871613264084,0.1695934236049652,0.07619068771600723,2.5241899490356445,,0.933
1404,-1.4336953163146973,0.4567904770374298,1.4989396333694458,0.5307185053825378,,1.256
1405,-0.3386947214603424,-1.0421241521835327,0.6194812059402466,-0.28017932176589966,,0.714
1406,-0.7399933934211731,0.9057177305221558,-0.24947939813137054,-0.03216153010725975,,0.764
1407,1.2656779289245605,1.7388644218444824,-0.6537337899208069,0.12447968125343323,,0.931
1408,-0.3815481662750244,0.739715576171875,0.681913435459137,1.3923147916793823,,1.087
1409,-1.1604969501495361,0.10233898460865021,0.8690154552459717,-1.0236520767211914,,0.986
1410,0.17038321495056152,1.0481913089752197,-1.6153589487075806,0.1196727454662323,,0.85
1411,0.43543335795402527,-2.1167895793914795,0.08498870581388474,0.26468124985694885,,1.0
1412,-0.5456490516662598,-0.2960583567619324,1.683430552482605,0.531937301158905,,1.026
1413,1.6046794652938843,1.0848758220672607,0.018046315759420395,-0.3265276253223419,,0.906
1414,-1.3969365358352661,-0.1540805697441101,-0.2946089506149292,-0.46048957109451294,,0.841
1415,0.83540278673172,-0.6393851041793823,0.43338584899902344,0.3724578619003296,,1.096
1416,0.8408318758010864,0.8225113153457642,-0.45558643341064453,1.7689510583877563,,1.179
1417,-0.24887272715568542,0.5118653774261475,0.8208135366439819,0.9861522912979126,,1.131
1418,-0.48808521032333374,-0.5857037901878357,-0.7940552234649658,1.0713304281234741,,0.989
1419,0.5410469174385071,-1.2377305030822754,0.096305251121521,-0.5457082390785217,,1.098
1420,-0.7744390368461609,-1.9805306196212769,-0.7347156405448914,1.3520890474319458,,1.222
1421,0.6020625233650208,-1.56399667263031,0.32228368520736694,-0.2158031314611435,,0.831
1422,0.553061306476593,-1.3003042936325073,-1.2102891206741333,-0.09385290741920471,,0.851
1423,1.3354123830795288,-0.44796642661094666,0.5310758948326111,1.6498726606369019,,0.844
1424,-0.1980825662612915,-0.6414152383804321,1.575404167175293,2.252293586730957,,0.792
1425,-0.5537121295928955,0.24408996105194092,1.2261918783187866,-0.2217095047235489,,1.453
1426,-1.2167943716049194,1.30721914768219,0.10168703645467758,-0.2936151623725891,,0.768
1427,-1.3260899782180786,-0.29405510425567627,1.2890335321426392,0.3175748586654663,,0.844
1428,-1.0686463117599487,2.2959320545196533,0.282319575548172,-0.30246809124946594,,0.919
1429,-0.07221546024084091,-0.3891926109790802,-1.322029709815979,-0.012274819426238537,,0.961
1430,-0.09810680150985718,0.14951510727405548,-0.19470937550067902,-0.7514293789863586,,1.005
1431,-0.6336292624473572,-0.17939689755439758,1.1542952060699463,0.9205765128135681,,0.859
1432,0.07127012312412262,1.3861050605773926,1.3925613164901733,0.08980761468410492,,1.354
1433,-0.6706741452217102,0.8964110016822815,0.8769119381904602,-0.4451636075973511,,0.867
1434,-0.14041246473789215,0.9862756729125977,0.16917048394680023,-0.6315157413482666,,1.274
1435,0.09760966151952744,-0.10495363175868988,-1.548889398574829,0.9347983002662659,,0.776
